word,synonym,haiku
burnt,Charred,"Fire claimed this thing / Overcooked beyond the point / Damage by the heat"
water,Liquid,"Life requires this flow / H two O essential / Rivers lakes and rain"
quake,Shake,"Earth trembles below / Fear causes the shiver / Ground moves with power"
gofer,Runner,"Errands make the job / Go for this and go for that / Assistant's duty"
haunt,Visit,"Ghost frequents the place / Memory won't leave the mind / Lingering presence"
whole,Complete,"Nothing missing here / Entire amount together / Full and undivided"
savvy,Smart,"Understanding deep / Practical intelligence / Know-how demonstrated"
omega,End,"Last of Greek letters / Ending point of all things / Final conclusion"
assay,Test,"Analysis performed / Evaluating the content / Assessment made"
frill,Extra,"Unnecessary addition / Decorative ruffle edge / Luxury not need"
banjo,Instrument,"Strings ring out country / Round body resonates / Appalachian sound"
daunt,Intimidate,"Courage challenged here / Making timid through fear / Discouragement dealt"
lumpy,Uneven,"Bumps throughout the surface / Smooth this is not / Texture irregular"
rigid,Stiff,"Flexibility gone / Unbending in every way / Strict and unyielding"
stork,Bird,"Baby delivery myth / Long-legged wader hunts / Nests on rooftops high"
groan,Moan,"Sound of displeasure / Pain or effort audible / Weariness expressed"
coral,Reef,"Ocean's living stone / Colors bright beneath the waves / Skeleton remains"
imbue,Infuse,"Filling with quality / Saturating with feeling / Permeating through"
nasal,Nose,"Relating to nose / Voice quality through sinuses / Breathing passage"
minty,Fresh,"Cool flavor tingles / Breath made fresh by this taste / Herbal sensation"
south,Direction,"Compass points this way / Down on maps by convention / Warmer regions wait"
nomad,Wanderer,"Home is everywhere / Moving without fixed address / Desert traveler"
kefir,Drink,"Cultured milk ferments / Tangy probiotic pours / Healthy beverage"
knell,Toll,"Bell announces death / Solemn sound rings out / End has been signaled"
level,Flat,"Horizontal true / Stage of game progression / Tool checks the plane"
matte,Flat,"Without the shine / Surface absorbs the light / Non-glossy finish"
lousy,Poor,"Quality terrible / Infested with the lice / Bad beyond repair"
issue,Problem,"Matter at hand waits / Publication released now / Topic of concern"
rowdy,Boisterous,"Noise and disorder / Unruly behavior reigns / Wild party crowd"
llama,Camelid,"Andes pack animal / Soft wool and stubborn nature / Spitting when annoyed"
extol,Praise,"Virtues proclaimed loud / Enthusiastic approval / Glory given freely"
ratty,Shabby,"Worn beyond good use / Resembling the rodent / Tattered and old"
union,Alliance,"Joined together strong / Labor organization / Wedding of the two"
spore,Seed,"Fungal reproduction / Floating through the air unseen / Life in tiny form"
mirth,Joy,"Laughter fills the room / Merriment and amusement / Gladness expressed"
annex,Addition,"Building attached new / Territory claimed by force / Supplementary part"
tower,Spire,"Height reaches for sky / Structure rising far above / Strength and power shown"
split,Divide,"Separation comes / Banana dessert awaits / Breaking into parts"
graft,Implant,"Tissue transplanted / Corruption for the gain / Branch to different tree"
elate,Delight,"Joy lifts the spirit / Happiness overwhelming / Pride fills the heart"
petal,Leaf,"Flower's colored part / Soft and delicate beauty / Falling from the bloom"
least,Minimum,"Smallest of them all / At the bottom of the rank / Superlative low"
might,Power,"Strength and force combined / Possibility expressed / Could be but not sure"
fetch,Retrieve,"Go get and bring back / Dog's favorite game played / Attractive British slang"
blend,Mix,"Combining together / Boundaries dissolve between / Smooth integration"
drift,Float,"Moving without aim / Snow piles where wind places / Meaning gradually shifts"
bulge,Swell,"Expansion outward / Surface pushes from within / Protrusion shows"
tenor,Singer,"High male voice sings / General meaning conveyed / Course of the argument"
chirp,Tweet,"Small bird voices sound / Short high-pitched notes repeated / Morning song begins"
trick,Prank,"Deception for fun / Skilled move performed with flair / Illusion created"
pouty,Sullen,"Lips pushed out in pout / Expressing displeasure / Childish expression"
chair,Seat,"Furniture for sitting / Position of leadership / Meeting takes a seat"
throb,Pulse,"Rhythm beats with pain / Heart pounds with strong emotion / Pulsing continues"
nadir,Bottom,"Lowest point achieved / Opposite of the zenith / Rock bottom reached"
noisy,Loud,"Sound at high volume / Quiet is not present / Disruption by audio"
along,Beside,"Moving in line with / Accompanying on journey / Following the length"
lefty,Southpaw,"Left hand preferred / Political leaning named / Opposite of right"
teeth,Fangs,"Plural of the tooth / Enamel rows for biting / Dental plural"
knife,Blade,"Cutting tool awaits / Sharp edge slices through / Kitchen essential"
later,After,"Time yet to come / Following this moment / Postponed until then"
defer,Delay,"Putting off till later / Yielding to another's wish / Respect by stepping back"
coven,Group,"Witches gather here / Thirteen make the circle full / Magical meeting"
quill,Feather,"Pen before the ball / Bird's flight gear plucked for writing / Porcupine's defense"
mouth,Opening,"Words exit from here / Entrance for the food and drink / River meets the sea"
blunt,Dull,"Edge that does not cut / Speaking without decoration / Direct to the point"
drape,Hang,"Fabric falls with grace / Covering the window view / Cloth arranged loosely"
dally,Linger,"Time wasted slowly / Flirting without commitment / Dawdling delays"
fritz,Malfunction,"On the fritz it's said / German name means peaceful / Broken down machine"
gooey,Sticky,"Texture pulls and stretches / Mess that clings to fingers / Chewy and delicious"
civil,Polite,"Citizen's concern / Courteous in manner / Not criminal law"
geese,Fowl,"Plural of the goose / Honking flock flies overhead / V formation falls"
spoil,Ruin,"Going bad with time / Pampering with excess / Treasure from the war"
width,Breadth,"Side to side measure / How wide the thing extends / Horizontal span"
spasm,Twitch,"Muscle contracts sharp / Involuntary movement / Sudden tightening"
relay,Pass,"Baton handed off / Signal transmitted far / Message sent along"
plane,Aircraft,"Flat surface extends / Flying machine takes to sky / Carpenter's smooth tool"
amuse,Entertain,"Bringing smiles and laughs / Diversion from the boredom / Pleasure provided"
nylon,Fabric,"Synthetic fiber / Stockings made of this material / Strong and flexible"
annoy,Irritate,"Getting on the nerves / Bothering without relief / Persistent nuisance"
hardy,Tough,"Withstanding the harsh / Strong enough to survive / Robust and healthy"
lever,Handle,"Simple machine lifts / Fulcrum multiplies the force / Mechanism for control"
stack,Pile,"Layered on top high / Organized accumulation / Vertical storage"
wound,Injury,"Hurt that needs to heal / Clock's spring tightened up / Damage to the flesh"
beard,Whiskers,"Facial hair grows long / Chin adorned with fuzzy growth / Hipster accessory"
forum,Assembly,"Public discussion space / Ancient Roman gathering / Online message board"
spoof,Parody,"Imitation mocks / Humor through exaggeration / Fake with comedy"
catty,Spiteful,"Remarks that scratch / Malicious feminine gossip / Claws beneath the words"
gross,Disgusting,"Twelve dozen counted / Revolting to the senses / Total before deductions"
haven,Refuge,"Safe place to rest / Harbor protects from storm / Sanctuary found"
ideal,Perfect,"Standard to aspire / Existing only in mind / Best possible form"
limbo,Uncertainty,"State between the states / Dance beneath the bar / Neither here nor there"
detox,Cleanse,"Removing the poison / Body purged of substances / Recovery begins"
stunt,Feat,"Dangerous trick done / Growth prevented artificially / Spectacle performed"
drill,Practice,"Repetition teaches / Tool bores through material / Emergency procedure"
tuber,Root,"Potato underground / Swollen root stores nutrients / Starchy vegetable"
gauge,Measure,"Width of railroad tracks / Instrument reads the pressure / Estimating size"
plump,Chubby,"Rounded and full formed / Comfortably padded / Pleasantly fat"
fetid,Stinking,"Odor overwhelming / Decay announces itself / Rotting stench persists"
holly,Plant,"Christmas decoration / Red berries and spiky leaves / Winter's festive green"
glare,Stare,"Light too bright for eyes / Angry look shot across room / Harsh reflection burns"
lathe,Tool,"Spinning shapes the wood / Machine for turning material / Craftsman's precision"
abhor,Detest,"Hatred deep and strong / Finding completely repulsive / Loathing without end"
motel,Inn,"Roadside lodging waits / Travelers rest between miles / Motor hotel serves"
rabid,Crazed,"Disease of madness / Fanatical devotion / Foaming at the mouth"
awoke,Roused,"Eyes opened from sleep / Consciousness returned again / Past tense of waking"
venue,Location,"Place where it happens / Event's chosen setting / Meeting spot selected"
short,Brief,"Not tall in measure / Time compressed to less / Running low on supply"
guise,Disguise,"Appearance deceives / External form masks the truth / Costume of the soul"
peril,Danger,"Threat looms ahead / Risk demands attention / Hazard waits to strike"
arise,Emerge,"Rising from below / Coming into existence / Getting up from rest"
fugue,State,"Musical form complex / Mental flight from reality / Voices chase each other"
tabby,Cat,"Striped feline pattern / Domestic cat so common / Gray and brown and orange"
gizmo,Gadget,"Unnamed device works / Technology mysterious / Thing that does the trick"
deuce,Two,"Pair in card or dice / Tennis tied at forty / Mild expletive"
tinge,Hint,"Touch of color added / Slight amount changes the whole / Trace of something more"
lurid,Shocking,"Sensational detail / Glowing with unnatural light / Gruesome fascination"
clung,Held,"Gripping tight in past / Refusing to let go then / Attached desperately"
wield,Handle,"Using with control / Power exercised through tool / Weapon in the hand"
clamp,Grip,"Holding tight with force / Tool presses things together / Vice-like embrace"
opine,State,"Offering opinion / Expressing personal view / Thoughts made known"
maker,Creator,"One who brings to being / Manufacturer of things / God or craftsperson"
grave,Serious,"Burial site waits / Somber beyond the normal / Weighty importance"
vowel,Sound,"A E I O U / Open sounds that give voice / Consonant's partner"
thick,Dense,"Width beyond the thin / Packed tight together / Stupid in the slang"
bunny,Rabbit,"Hoppy fluffy friend / Easter symbol brings the eggs / Cute and soft and small"
dough,Batter,"Unbaked bread awaits / Money in the slang / Flour water mix"
plead,Beg,"Asking desperately / Court requires the response / Imploring for mercy"
hovel,Shack,"Small and wretched home / Dwelling barely fit for use / Poverty's shelter"
remit,Send,"Sending the payment / Scope of work defined by this / Forgiving the debt"
colic,Pain,"Infant cries with pain / Abdominal distress / Gas troubles the small"
gruff,Rough,"Voice harsh and low / Manner brusque and short / Unfriendly exterior"
muggy,Humid,"Air thick with moisture / Uncomfortable heat / Sticky weather persists"
leach,Drain,"Seeping through and out / Nutrients lost to water / Extraction by liquid"
cacti,Plants,"Desert survivors / Plural of the cactus / Spiny water storers"
